ball_x,ball_y,ball_vx,ball_vy,paddle_direction,paddle_y,Ball.RADIUS,Paddle.L,Paddle.STEP,WIDTH,HEIGHT,BORDER,VELOCITY,FPS 
566,233,12,-11,0,240,10,80,20,800,400,20,12,30
578,222,12,-11,0,220,10,80,20,800,400,20,12,30
590,211,12,-11,0,200,10,80,20,800,400,20,12,30
602,200,12,-11,0,180,10,80,20,800,400,20,12,30
614,189,12,-11,0,200,10,80,20,800,400,20,12,30
626,178,12,-11,0,180,10,80,20,800,400,20,12,30
638,167,12,-11,0,160,10,80,20,800,400,20,12,30
650,156,12,-11,0,180,10,80,20,800,400,20,12,30
662,145,12,-11,0,160,10,80,20,800,400,20,12,30
674,134,12,-11,0,140,10,80,20,800,400,20,12,30
686,123,12,-11,0,120,10,80,20,800,400,20,12,30
698,112,12,-11,0,140,10,80,20,800,400,20,12,30
710,101,12,-11,0,120,10,80,20,800,400,20,12,30
722,90,12,-11,0,100,10,80,20,800,400,20,12,30
734,79,12,-11,0,80,10,80,20,800,400,20,12,30
746,68,12,-11,0,100,10,80,20,800,400,20,12,30
758,57,12,-11,0,80,10,80,20,800,400,20,12,30
770,46,12,-11,0,60,10,80,20,800,400,20,12,30
758,35,-12,-11,0,80,10,80,20,800,400,20,12,30
746,46,-12,11,0,60,10,80,20,800,400,20,12,30
734,57,-12,11,0,80,10,80,20,800,400,20,12,30
722,68,-12,11,0,100,10,80,20,800,400,20,12,30
710,79,-12,11,0,80,10,80,20,800,400,20,12,30
698,90,-12,11,0,100,10,80,20,800,400,20,12,30
686,101,-12,11,0,120,10,80,20,800,400,20,12,30
674,112,-12,11,0,140,10,80,20,800,400,20,12,30
662,123,-12,11,0,120,10,80,20,800,400,20,12,30
650,134,-12,11,0,140,10,80,20,800,400,20,12,30
638,145,-12,11,0,160,10,80,20,800,400,20,12,30
626,156,-12,11,0,180,10,80,20,800,400,20,12,30
614,167,-12,11,0,160,10,80,20,800,400,20,12,30
602,178,-12,11,0,180,10,80,20,800,400,20,12,30
590,189,-12,11,0,200,10,80,20,800,400,20,12,30
578,200,-12,11,0,180,10,80,20,800,400,20,12,30
566,211,-12,11,0,200,10,80,20,800,400,20,12,30
554,222,-12,11,0,220,10,80,20,800,400,20,12,30
542,233,-12,11,0,240,10,80,20,800,400,20,12,30
530,244,-12,11,0,220,10,80,20,800,400,20,12,30
518,255,-12,11,0,240,10,80,20,800,400,20,12,30
506,266,-12,11,0,260,10,80,20,800,400,20,12,30
494,277,-12,11,0,240,10,80,20,800,400,20,12,30
482,288,-12,11,0,260,10,80,20,800,400,20,12,30
470,299,-12,11,0,280,10,80,20,800,400,20,12,30
458,310,-12,11,0,300,10,80,20,800,400,20,12,30
446,321,-12,11,0,280,10,80,20,800,400,20,12,30
434,332,-12,11,0,300,10,80,20,800,400,20,12,30
422,343,-12,11,0,320,10,80,20,800,400,20,12,30
410,354,-12,11,0,340,10,80,20,800,400,20,12,30
398,365,-12,11,0,320,10,80,20,800,400,20,12,30
386,354,-12,-11,0,340,10,80,20,800,400,20,12,30
374,343,-12,-11,0,320,10,80,20,800,400,20,12,30
362,332,-12,-11,0,300,10,80,20,800,400,20,12,30
350,321,-12,-11,0,280,10,80,20,800,400,20,12,30
338,310,-12,-11,0,300,10,80,20,800,400,20,12,30
326,299,-12,-11,0,280,10,80,20,800,400,20,12,30
314,288,-12,-11,0,260,10,80,20,800,400,20,12,30
302,277,-12,-11,0,240,10,80,20,800,400,20,12,30
290,266,-12,-11,0,260,10,80,20,800,400,20,12,30
278,255,-12,-11,0,240,10,80,20,800,400,20,12,30
266,244,-12,-11,0,220,10,80,20,800,400,20,12,30
254,233,-12,-11,0,240,10,80,20,800,400,20,12,30
242,222,-12,-11,0,220,10,80,20,800,400,20,12,30
230,211,-12,-11,0,200,10,80,20,800,400,20,12,30
218,200,-12,-11,0,180,10,80,20,800,400,20,12,30
206,189,-12,-11,0,200,10,80,20,800,400,20,12,30
194,178,-12,-11,0,180,10,80,20,800,400,20,12,30
182,167,-12,-11,0,160,10,80,20,800,400,20,12,30
170,156,-12,-11,0,180,10,80,20,800,400,20,12,30
158,145,-12,-11,0,160,10,80,20,800,400,20,12,30
146,134,-12,-11,0,140,10,80,20,800,400,20,12,30
134,123,-12,-11,0,120,10,80,20,800,400,20,12,30
122,112,-12,-11,0,140,10,80,20,800,400,20,12,30
110,101,-12,-11,0,120,10,80,20,800,400,20,12,30
98,90,-12,-11,0,100,10,80,20,800,400,20,12,30
86,79,-12,-11,0,80,10,80,20,800,400,20,12,30
74,68,-12,-11,0,100,10,80,20,800,400,20,12,30
62,57,-12,-11,0,80,10,80,20,800,400,20,12,30
50,46,-12,-11,0,60,10,80,20,800,400,20,12,30
38,35,-12,-11,0,80,10,80,20,800,400,20,12,30
50,24,12,-11,0,60,10,80,20,800,400,20,12,30
62,35,12,11,0,80,10,80,20,800,400,20,12,30
74,46,12,11,0,60,10,80,20,800,400,20,12,30
86,57,12,11,0,80,10,80,20,800,400,20,12,30
98,68,12,11,0,100,10,80,20,800,400,20,12,30
110,79,12,11,0,80,10,80,20,800,400,20,12,30
122,90,12,11,0,100,10,80,20,800,400,20,12,30
134,101,12,11,0,120,10,80,20,800,400,20,12,30
146,112,12,11,0,140,10,80,20,800,400,20,12,30
158,123,12,11,0,120,10,80,20,800,400,20,12,30
170,134,12,11,0,140,10,80,20,800,400,20,12,30
182,145,12,11,0,160,10,80,20,800,400,20,12,30
194,156,12,11,0,180,10,80,20,800,400,20,12,30
206,167,12,11,0,160,10,80,20,800,400,20,12,30
218,178,12,11,0,180,10,80,20,800,400,20,12,30
230,189,12,11,0,200,10,80,20,800,400,20,12,30
242,200,12,11,0,180,10,80,20,800,400,20,12,30
254,211,12,11,0,200,10,80,20,800,400,20,12,30
266,222,12,11,0,220,10,80,20,800,400,20,12,30
278,233,12,11,0,240,10,80,20,800,400,20,12,30
290,244,12,11,0,220,10,80,20,800,400,20,12,30
302,255,12,11,0,240,10,80,20,800,400,20,12,30
314,266,12,11,0,260,10,80,20,800,400,20,12,30
326,277,12,11,0,240,10,80,20,800,400,20,12,30
338,288,12,11,0,260,10,80,20,800,400,20,12,30
350,299,12,11,0,280,10,80,20,800,400,20,12,30
362,310,12,11,0,300,10,80,20,800,400,20,12,30
374,321,12,11,0,280,10,80,20,800,400,20,12,30
386,332,12,11,0,300,10,80,20,800,400,20,12,30
398,343,12,11,0,320,10,80,20,800,400,20,12,30
410,354,12,11,0,340,10,80,20,800,400,20,12,30
422,365,12,11,0,320,10,80,20,800,400,20,12,30
434,354,12,-11,0,340,10,80,20,800,400,20,12,30
446,343,12,-11,0,320,10,80,20,800,400,20,12,30
458,332,12,-11,0,300,10,80,20,800,400,20,12,30
470,321,12,-11,0,280,10,80,20,800,400,20,12,30
482,310,12,-11,0,300,10,80,20,800,400,20,12,30
494,299,12,-11,0,280,10,80,20,800,400,20,12,30
506,288,12,-11,0,260,10,80,20,800,400,20,12,30
518,277,12,-11,0,240,10,80,20,800,400,20,12,30
530,266,12,-11,0,260,10,80,20,800,400,20,12,30
542,255,12,-11,0,240,10,80,20,800,400,20,12,30
554,244,12,-11,0,220,10,80,20,800,400,20,12,30
566,233,12,-11,0,240,10,80,20,800,400,20,12,30
578,222,12,-11,0,220,10,80,20,800,400,20,12,30
590,211,12,-11,0,200,10,80,20,800,400,20,12,30
602,200,12,-11,0,180,10,80,20,800,400,20,12,30
614,189,12,-11,0,200,10,80,20,800,400,20,12,30
626,178,12,-11,0,180,10,80,20,800,400,20,12,30
638,167,12,-11,0,160,10,80,20,800,400,20,12,30
650,156,12,-11,0,180,10,80,20,800,400,20,12,30
662,145,12,-11,0,160,10,80,20,800,400,20,12,30
674,134,12,-11,0,140,10,80,20,800,400,20,12,30
686,123,12,-11,0,120,10,80,20,800,400,20,12,30
698,112,12,-11,0,140,10,80,20,800,400,20,12,30
710,101,12,-11,0,120,10,80,20,800,400,20,12,30
722,90,12,-11,0,100,10,80,20,800,400,20,12,30
734,79,12,-11,0,80,10,80,20,800,400,20,12,30
746,68,12,-11,0,100,10,80,20,800,400,20,12,30
758,57,12,-11,0,80,10,80,20,800,400,20,12,30
770,46,12,-11,0,60,10,80,20,800,400,20,12,30
758,35,-12,-11,0,80,10,80,20,800,400,20,12,30
746,46,-12,11,0,60,10,80,20,800,400,20,12,30
734,57,-12,11,0,80,10,80,20,800,400,20,12,30
722,68,-12,11,0,100,10,80,20,800,400,20,12,30
710,79,-12,11,0,80,10,80,20,800,400,20,12,30
698,90,-12,11,0,100,10,80,20,800,400,20,12,30
686,101,-12,11,0,120,10,80,20,800,400,20,12,30
674,112,-12,11,0,140,10,80,20,800,400,20,12,30
662,123,-12,11,0,120,10,80,20,800,400,20,12,30
650,134,-12,11,0,140,10,80,20,800,400,20,12,30
638,145,-12,11,0,160,10,80,20,800,400,20,12,30
626,156,-12,11,0,180,10,80,20,800,400,20,12,30
614,167,-12,11,0,160,10,80,20,800,400,20,12,30
602,178,-12,11,0,180,10,80,20,800,400,20,12,30
590,189,-12,11,0,200,10,80,20,800,400,20,12,30
578,200,-12,11,0,180,10,80,20,800,400,20,12,30
566,211,-12,11,0,200,10,80,20,800,400,20,12,30
554,222,-12,11,0,220,10,80,20,800,400,20,12,30
542,233,-12,11,0,240,10,80,20,800,400,20,12,30
530,244,-12,11,0,220,10,80,20,800,400,20,12,30
518,255,-12,11,0,240,10,80,20,800,400,20,12,30
506,266,-12,11,0,260,10,80,20,800,400,20,12,30
494,277,-12,11,0,240,10,80,20,800,400,20,12,30
482,288,-12,11,0,260,10,80,20,800,400,20,12,30
470,299,-12,11,0,280,10,80,20,800,400,20,12,30
458,310,-12,11,0,300,10,80,20,800,400,20,12,30
446,321,-12,11,0,280,10,80,20,800,400,20,12,30
434,332,-12,11,0,300,10,80,20,800,400,20,12,30
422,343,-12,11,0,320,10,80,20,800,400,20,12,30
410,354,-12,11,0,340,10,80,20,800,400,20,12,30
398,365,-12,11,0,320,10,80,20,800,400,20,12,30
386,354,-12,-11,0,340,10,80,20,800,400,20,12,30
374,343,-12,-11,0,320,10,80,20,800,400,20,12,30
362,332,-12,-11,0,300,10,80,20,800,400,20,12,30
350,321,-12,-11,0,280,10,80,20,800,400,20,12,30
338,310,-12,-11,0,300,10,80,20,800,400,20,12,30
326,299,-12,-11,0,280,10,80,20,800,400,20,12,30
314,288,-12,-11,0,260,10,80,20,800,400,20,12,30
302,277,-12,-11,0,240,10,80,20,800,400,20,12,30
290,266,-12,-11,0,260,10,80,20,800,400,20,12,30
278,255,-12,-11,0,240,10,80,20,800,400,20,12,30
266,244,-12,-11,0,220,10,80,20,800,400,20,12,30
254,233,-12,-11,0,240,10,80,20,800,400,20,12,30
242,222,-12,-11,0,220,10,80,20,800,400,20,12,30
230,211,-12,-11,0,200,10,80,20,800,400,20,12,30
218,200,-12,-11,0,180,10,80,20,800,400,20,12,30
206,189,-12,-11,0,200,10,80,20,800,400,20,12,30
194,178,-12,-11,0,180,10,80,20,800,400,20,12,30
770,200,-12,-11,0,180,10,80,20,800,400,20,12,30
758,189,-12,-11,0,200,10,80,20,800,400,20,12,30
746,178,-12,-11,0,180,10,80,20,800,400,20,12,30
734,167,-12,-11,0,160,10,80,20,800,400,20,12,30
722,156,-12,-11,0,180,10,80,20,800,400,20,12,30
710,145,-12,-11,0,160,10,80,20,800,400,20,12,30
698,134,-12,-11,0,140,10,80,20,800,400,20,12,30
686,123,-12,-11,0,120,10,80,20,800,400,20,12,30
674,112,-12,-11,0,140,10,80,20,800,400,20,12,30
662,101,-12,-11,0,120,10,80,20,800,400,20,12,30
650,90,-12,-11,0,100,10,80,20,800,400,20,12,30
638,79,-12,-11,0,80,10,80,20,800,400,20,12,30
626,68,-12,-11,0,100,10,80,20,800,400,20,12,30
614,57,-12,-11,0,80,10,80,20,800,400,20,12,30
602,46,-12,-11,0,60,10,80,20,800,400,20,12,30
590,35,-12,-11,0,80,10,80,20,800,400,20,12,30
578,46,-12,11,0,60,10,80,20,800,400,20,12,30
566,57,-12,11,0,80,10,80,20,800,400,20,12,30
554,68,-12,11,0,100,10,80,20,800,400,20,12,30
542,79,-12,11,0,80,10,80,20,800,400,20,12,30
530,90,-12,11,0,100,10,80,20,800,400,20,12,30
518,101,-12,11,0,120,10,80,20,800,400,20,12,30
506,112,-12,11,0,140,10,80,20,800,400,20,12,30
494,123,-12,11,0,120,10,80,20,800,400,20,12,30
482,134,-12,11,0,140,10,80,20,800,400,20,12,30
470,145,-12,11,0,160,10,80,20,800,400,20,12,30
458,156,-12,11,0,180,10,80,20,800,400,20,12,30
446,167,-12,11,0,160,10,80,20,800,400,20,12,30
434,178,-12,11,0,180,10,80,20,800,400,20,12,30
422,189,-12,11,0,200,10,80,20,800,400,20,12,30
410,200,-12,11,0,180,10,80,20,800,400,20,12,30
398,211,-12,11,0,200,10,80,20,800,400,20,12,30
386,222,-12,11,0,220,10,80,20,800,400,20,12,30
374,233,-12,11,0,240,10,80,20,800,400,20,12,30
362,244,-12,11,0,220,10,80,20,800,400,20,12,30
350,255,-12,11,0,240,10,80,20,800,400,20,12,30
338,266,-12,11,0,260,10,80,20,800,400,20,12,30
326,277,-12,11,0,240,10,80,20,800,400,20,12,30
314,288,-12,11,0,260,10,80,20,800,400,20,12,30
302,299,-12,11,0,280,10,80,20,800,400,20,12,30
290,310,-12,11,0,300,10,80,20,800,400,20,12,30
278,321,-12,11,0,280,10,80,20,800,400,20,12,30
266,332,-12,11,0,300,10,80,20,800,400,20,12,30
254,343,-12,11,0,320,10,80,20,800,400,20,12,30
242,354,-12,11,0,340,10,80,20,800,400,20,12,30
230,365,-12,11,0,320,10,80,20,800,400,20,12,30
218,354,-12,-11,0,340,10,80,20,800,400,20,12,30
206,343,-12,-11,0,320,10,80,20,800,400,20,12,30
194,332,-12,-11,0,300,10,80,20,800,400,20,12,30
182,321,-12,-11,0,280,10,80,20,800,400,20,12,30
170,310,-12,-11,0,300,10,80,20,800,400,20,12,30
158,299,-12,-11,0,280,10,80,20,800,400,20,12,30
146,288,-12,-11,0,260,10,80,20,800,400,20,12,30
134,277,-12,-11,0,240,10,80,20,800,400,20,12,30
122,266,-12,-11,0,260,10,80,20,800,400,20,12,30
110,255,-12,-11,0,240,10,80,20,800,400,20,12,30
98,244,-12,-11,0,220,10,80,20,800,400,20,12,30
86,233,-12,-11,0,240,10,80,20,800,400,20,12,30
74,222,-12,-11,0,220,10,80,20,800,400,20,12,30
62,211,-12,-11,0,200,10,80,20,800,400,20,12,30
50,200,-12,-11,0,180,10,80,20,800,400,20,12,30
38,189,-12,-11,0,200,10,80,20,800,400,20,12,30
50,178,12,-11,0,180,10,80,20,800,400,20,12,30
62,167,12,-11,0,160,10,80,20,800,400,20,12,30
74,156,12,-11,0,180,10,80,20,800,400,20,12,30
86,145,12,-11,0,160,10,80,20,800,400,20,12,30
98,134,12,-11,0,140,10,80,20,800,400,20,12,30
110,123,12,-11,0,120,10,80,20,800,400,20,12,30
122,112,12,-11,0,140,10,80,20,800,400,20,12,30
134,101,12,-11,0,120,10,80,20,800,400,20,12,30
146,90,12,-11,0,100,10,80,20,800,400,20,12,30
158,79,12,-11,0,80,10,80,20,800,400,20,12,30
170,68,12,-11,0,100,10,80,20,800,400,20,12,30
182,57,12,-11,0,80,10,80,20,800,400,20,12,30
194,46,12,-11,0,60,10,80,20,800,400,20,12,30
206,35,12,-11,0,80,10,80,20,800,400,20,12,30
218,46,12,11,0,60,10,80,20,800,400,20,12,30
230,57,12,11,0,80,10,80,20,800,400,20,12,30
242,68,12,11,0,100,10,80,20,800,400,20,12,30
254,79,12,11,0,80,10,80,20,800,400,20,12,30
266,90,12,11,0,100,10,80,20,800,400,20,12,30
278,101,12,11,0,120,10,80,20,800,400,20,12,30
290,112,12,11,0,140,10,80,20,800,400,20,12,30
302,123,12,11,0,120,10,80,20,800,400,20,12,30
314,134,12,11,0,140,10,80,20,800,400,20,12,30
326,145,12,11,0,160,10,80,20,800,400,20,12,30
338,156,12,11,0,180,10,80,20,800,400,20,12,30
350,167,12,11,0,160,10,80,20,800,400,20,12,30
362,178,12,11,0,180,10,80,20,800,400,20,12,30
374,189,12,11,0,200,10,80,20,800,400,20,12,30
386,200,12,11,0,180,10,80,20,800,400,20,12,30
398,211,12,11,0,200,10,80,20,800,400,20,12,30
410,222,12,11,0,220,10,80,20,800,400,20,12,30
422,233,12,11,0,240,10,80,20,800,400,20,12,30
434,244,12,11,0,220,10,80,20,800,400,20,12,30
446,255,12,11,0,240,10,80,20,800,400,20,12,30
458,266,12,11,0,260,10,80,20,800,400,20,12,30
470,277,12,11,0,240,10,80,20,800,400,20,12,30
482,288,12,11,0,260,10,80,20,800,400,20,12,30
494,299,12,11,0,280,10,80,20,800,400,20,12,30
506,310,12,11,0,300,10,80,20,800,400,20,12,30
518,321,12,11,0,280,10,80,20,800,400,20,12,30
530,332,12,11,0,300,10,80,20,800,400,20,12,30
542,343,12,11,0,320,10,80,20,800,400,20,12,30
554,354,12,11,0,340,10,80,20,800,400,20,12,30
566,365,12,11,0,320,10,80,20,800,400,20,12,30
578,354,12,-11,0,340,10,80,20,800,400,20,12,30
590,343,12,-11,0,320,10,80,20,800,400,20,12,30
602,332,12,-11,0,300,10,80,20,800,400,20,12,30
614,321,12,-11,0,280,10,80,20,800,400,20,12,30
626,310,12,-11,0,300,10,80,20,800,400,20,12,30
638,299,12,-11,0,280,10,80,20,800,400,20,12,30
650,288,12,-11,0,260,10,80,20,800,400,20,12,30
662,277,12,-11,0,240,10,80,20,800,400,20,12,30
674,266,12,-11,0,260,10,80,20,800,400,20,12,30
686,255,12,-11,0,240,10,80,20,800,400,20,12,30
698,244,12,-11,0,220,10,80,20,800,400,20,12,30
710,233,12,-11,0,240,10,80,20,800,400,20,12,30
722,222,12,-11,0,220,10,80,20,800,400,20,12,30
734,211,12,-11,0,200,10,80,20,800,400,20,12,30
746,200,12,-11,0,180,10,80,20,800,400,20,12,30
758,189,12,-11,0,200,10,80,20,800,400,20,12,30
770,178,12,-11,0,180,10,80,20,800,400,20,12,30
758,167,-12,-11,0,160,10,80,20,800,400,20,12,30
746,156,-12,-11,0,180,10,80,20,800,400,20,12,30
734,145,-12,-11,0,160,10,80,20,800,400,20,12,30
722,134,-12,-11,0,140,10,80,20,800,400,20,12,30
710,123,-12,-11,0,120,10,80,20,800,400,20,12,30
698,112,-12,-11,0,140,10,80,20,800,400,20,12,30
686,101,-12,-11,0,120,10,80,20,800,400,20,12,30
674,90,-12,-11,0,100,10,80,20,800,400,20,12,30
662,79,-12,-11,0,80,10,80,20,800,400,20,12,30
650,68,-12,-11,0,100,10,80,20,800,400,20,12,30
638,57,-12,-11,0,80,10,80,20,800,400,20,12,30
626,46,-12,-11,0,60,10,80,20,800,400,20,12,30
614,35,-12,-11,0,80,10,80,20,800,400,20,12,30
602,46,-12,11,0,60,10,80,20,800,400,20,12,30
590,57,-12,11,0,80,10,80,20,800,400,20,12,30
578,68,-12,11,0,100,10,80,20,800,400,20,12,30
566,79,-12,11,0,80,10,80,20,800,400,20,12,30
554,90,-12,11,0,100,10,80,20,800,400,20,12,30
542,101,-12,11,0,120,10,80,20,800,400,20,12,30
530,112,-12,11,0,140,10,80,20,800,400,20,12,30
518,123,-12,11,0,120,10,80,20,800,400,20,12,30
506,134,-12,11,0,140,10,80,20,800,400,20,12,30
494,145,-12,11,0,160,10,80,20,800,400,20,12,30
482,156,-12,11,0,180,10,80,20,800,400,20,12,30
470,167,-12,11,0,160,10,80,20,800,400,20,12,30
458,178,-12,11,0,180,10,80,20,800,400,20,12,30
446,189,-12,11,0,200,10,80,20,800,400,20,12,30
434,200,-12,11,0,180,10,80,20,800,400,20,12,30
422,211,-12,11,0,200,10,80,20,800,400,20,12,30
410,222,-12,11,0,220,10,80,20,800,400,20,12,30
398,233,-12,11,0,240,10,80,20,800,400,20,12,30
386,244,-12,11,0,220,10,80,20,800,400,20,12,30
374,255,-12,11,0,240,10,80,20,800,400,20,12,30
362,266,-12,11,0,260,10,80,20,800,400,20,12,30
350,277,-12,11,0,240,10,80,20,800,400,20,12,30
338,288,-12,11,0,260,10,80,20,800,400,20,12,30
326,299,-12,11,0,280,10,80,20,800,400,20,12,30
314,310,-12,11,0,300,10,80,20,800,400,20,12,30
302,321,-12,11,0,280,10,80,20,800,400,20,12,30
290,332,-12,11,0,300,10,80,20,800,400,20,12,30
278,343,-12,11,0,320,10,80,20,800,400,20,12,30
266,354,-12,11,0,340,10,80,20,800,400,20,12,30
254,365,-12,11,0,320,10,80,20,800,400,20,12,30
242,354,-12,-11,0,340,10,80,20,800,400,20,12,30
230,343,-12,-11,0,320,10,80,20,800,400,20,12,30
218,332,-12,-11,0,300,10,80,20,800,400,20,12,30
206,321,-12,-11,0,280,10,80,20,800,400,20,12,30
194,310,-12,-11,0,300,10,80,20,800,400,20,12,30
182,299,-12,-11,0,280,10,80,20,800,400,20,12,30
170,288,-12,-11,0,260,10,80,20,800,400,20,12,30
158,277,-12,-11,0,240,10,80,20,800,400,20,12,30
146,266,-12,-11,0,260,10,80,20,800,400,20,12,30
134,255,-12,-11,0,240,10,80,20,800,400,20,12,30
122,244,-12,-11,0,220,10,80,20,800,400,20,12,30
110,233,-12,-11,0,240,10,80,20,800,400,20,12,30
98,222,-12,-11,0,220,10,80,20,800,400,20,12,30
86,211,-12,-11,0,200,10,80,20,800,400,20,12,30
74,200,-12,-11,0,180,10,80,20,800,400,20,12,30
62,189,-12,-11,0,200,10,80,20,800,400,20,12,30
50,178,-12,-11,0,180,10,80,20,800,400,20,12,30
38,167,-12,-11,0,160,10,80,20,800,400,20,12,30
50,156,12,-11,0,180,10,80,20,800,400,20,12,30
62,145,12,-11,0,160,10,80,20,800,400,20,12,30
74,134,12,-11,0,140,10,80,20,800,400,20,12,30
86,123,12,-11,0,120,10,80,20,800,400,20,12,30
98,112,12,-11,0,140,10,80,20,800,400,20,12,30
110,101,12,-11,0,120,10,80,20,800,400,20,12,30
122,90,12,-11,0,100,10,80,20,800,400,20,12,30
134,79,12,-11,0,80,10,80,20,800,400,20,12,30
146,68,12,-11,0,100,10,80,20,800,400,20,12,30
158,57,12,-11,0,80,10,80,20,800,400,20,12,30
170,46,12,-11,0,60,10,80,20,800,400,20,12,30
182,35,12,-11,0,80,10,80,20,800,400,20,12,30
194,46,12,11,0,60,10,80,20,800,400,20,12,30
206,57,12,11,0,80,10,80,20,800,400,20,12,30
218,68,12,11,0,100,10,80,20,800,400,20,12,30
230,79,12,11,0,80,10,80,20,800,400,20,12,30
242,90,12,11,0,100,10,80,20,800,400,20,12,30
254,101,12,11,0,120,10,80,20,800,400,20,12,30
266,112,12,11,0,140,10,80,20,800,400,20,12,30
278,123,12,11,0,120,10,80,20,800,400,20,12,30
290,134,12,11,0,140,10,80,20,800,400,20,12,30
302,145,12,11,0,160,10,80,20,800,400,20,12,30
314,156,12,11,0,180,10,80,20,800,400,20,12,30
326,167,12,11,0,160,10,80,20,800,400,20,12,30
338,178,12,11,0,180,10,80,20,800,400,20,12,30
350,189,12,11,0,200,10,80,20,800,400,20,12,30
362,200,12,11,0,180,10,80,20,800,400,20,12,30
374,211,12,11,0,200,10,80,20,800,400,20,12,30
386,222,12,11,0,220,10,80,20,800,400,20,12,30
398,233,12,11,0,240,10,80,20,800,400,20,12,30
410,244,12,11,0,220,10,80,20,800,400,20,12,30
422,255,12,11,0,240,10,80,20,800,400,20,12,30
434,266,12,11,0,260,10,80,20,800,400,20,12,30
446,277,12,11,0,240,10,80,20,800,400,20,12,30
458,288,12,11,0,260,10,80,20,800,400,20,12,30
470,299,12,11,0,280,10,80,20,800,400,20,12,30
482,310,12,11,0,300,10,80,20,800,400,20,12,30
494,321,12,11,0,280,10,80,20,800,400,20,12,30
506,332,12,11,0,300,10,80,20,800,400,20,12,30
518,343,12,11,0,320,10,80,20,800,400,20,12,30
530,354,12,11,0,340,10,80,20,800,400,20,12,30
542,365,12,11,0,320,10,80,20,800,400,20,12,30
554,354,12,-11,0,340,10,80,20,800,400,20,12,30
566,343,12,-11,0,320,10,80,20,800,400,20,12,30
578,332,12,-11,0,300,10,80,20,800,400,20,12,30
590,321,12,-11,0,280,10,80,20,800,400,20,12,30
602,310,12,-11,0,300,10,80,20,800,400,20,12,30
614,299,12,-11,0,280,10,80,20,800,400,20,12,30
626,288,12,-11,0,260,10,80,20,800,400,20,12,30
638,277,12,-11,0,240,10,80,20,800,400,20,12,30
650,266,12,-11,0,260,10,80,20,800,400,20,12,30
662,255,12,-11,0,240,10,80,20,800,400,20,12,30
674,244,12,-11,0,220,10,80,20,800,400,20,12,30
686,233,12,-11,0,240,10,80,20,800,400,20,12,30
698,222,12,-11,0,220,10,80,20,800,400,20,12,30
710,211,12,-11,0,200,10,80,20,800,400,20,12,30
722,200,12,-11,0,180,10,80,20,800,400,20,12,30
734,189,12,-11,0,200,10,80,20,800,400,20,12,30
746,178,12,-11,0,180,10,80,20,800,400,20,12,30
758,167,12,-11,0,160,10,80,20,800,400,20,12,30
770,156,12,-11,0,180,10,80,20,800,400,20,12,30
758,145,-12,-11,0,160,10,80,20,800,400,20,12,30
746,134,-12,-11,0,140,10,80,20,800,400,20,12,30
734,123,-12,-11,0,120,10,80,20,800,400,20,12,30
722,112,-12,-11,0,140,10,80,20,800,400,20,12,30
710,101,-12,-11,0,120,10,80,20,800,400,20,12,30
698,90,-12,-11,0,100,10,80,20,800,400,20,12,30
686,79,-12,-11,0,80,10,80,20,800,400,20,12,30
674,68,-12,-11,0,100,10,80,20,800,400,20,12,30
662,57,-12,-11,0,80,10,80,20,800,400,20,12,30
650,46,-12,-11,0,60,10,80,20,800,400,20,12,30
638,35,-12,-11,0,80,10,80,20,800,400,20,12,30
626,46,-12,11,0,60,10,80,20,800,400,20,12,30
614,57,-12,11,0,80,10,80,20,800,400,20,12,30
602,68,-12,11,0,100,10,80,20,800,400,20,12,30
590,79,-12,11,0,80,10,80,20,800,400,20,12,30
578,90,-12,11,0,100,10,80,20,800,400,20,12,30
566,101,-12,11,0,120,10,80,20,800,400,20,12,30
554,112,-12,11,0,140,10,80,20,800,400,20,12,30
542,123,-12,11,0,120,10,80,20,800,400,20,12,30
530,134,-12,11,0,140,10,80,20,800,400,20,12,30
518,145,-12,11,0,160,10,80,20,800,400,20,12,30
506,156,-12,11,0,180,10,80,20,800,400,20,12,30
494,167,-12,11,0,160,10,80,20,800,400,20,12,30
482,178,-12,11,0,180,10,80,20,800,400,20,12,30
470,189,-12,11,0,200,10,80,20,800,400,20,12,30
458,200,-12,11,0,180,10,80,20,800,400,20,12,30
446,211,-12,11,0,200,10,80,20,800,400,20,12,30
434,222,-12,11,0,220,10,80,20,800,400,20,12,30
422,233,-12,11,0,240,10,80,20,800,400,20,12,30
410,244,-12,11,0,220,10,80,20,800,400,20,12,30
398,255,-12,11,0,240,10,80,20,800,400,20,12,30
386,266,-12,11,0,260,10,80,20,800,400,20,12,30
374,277,-12,11,0,240,10,80,20,800,400,20,12,30
362,288,-12,11,0,260,10,80,20,800,400,20,12,30
350,299,-12,11,0,280,10,80,20,800,400,20,12,30
338,310,-12,11,0,300,10,80,20,800,400,20,12,30
326,321,-12,11,0,280,10,80,20,800,400,20,12,30
314,332,-12,11,0,300,10,80,20,800,400,20,12,30
302,343,-12,11,0,320,10,80,20,800,400,20,12,30
290,354,-12,11,0,340,10,80,20,800,400,20,12,30
278,365,-12,11,0,320,10,80,20,800,400,20,12,30
266,354,-12,-11,0,340,10,80,20,800,400,20,12,30
254,343,-12,-11,0,320,10,80,20,800,400,20,12,30
242,332,-12,-11,0,300,10,80,20,800,400,20,12,30
230,321,-12,-11,0,280,10,80,20,800,400,20,12,30
